date,views,score
2021-10-25,107580,6.31
2021-11-01,97045,5.69
2021-11-08,95975,5.63
2021-11-15,95565,5.6
2021-11-22,90390,5.3
2021-11-29,94928,5.57
2021-12-06,92827,5.44
2021-12-13,92966,5.45
2021-12-20,91953,5.39
2021-12-27,91031,5.34
2022-01-03,96125,5.64
2022-01-10,101182,5.93
2022-01-17,106745,6.26
2022-01-24,104553,6.13
2022-01-31,116931,6.86
2022-02-07,112922,6.62
2022-02-14,107253,6.29
2022-02-21,110409,6.47
2022-02-28,168136,9.86
2022-03-07,213078,12.5
2022-03-14,159815,9.37
2022-03-21,131531,7.71
2022-03-28,125175,7.34
2022-04-04,114368,6.71
2022-04-11,110522,6.48
2022-04-18,109682,6.43
2022-04-25,108375,6.36
2022-05-02,105175,6.17
2022-05-09,151359,8.88
2022-05-16,111592,6.54
2022-05-23,104785,6.15
2022-05-30,102081,5.99
2022-06-06,124761,7.32
2022-06-13,142428,8.35
2022-06-20,136697,8.02
2022-06-27,113410,6.65
2022-07-04,132587,7.78
2022-07-11,114801,6.73
2022-07-18,112039,6.57
2022-07-25,113161,6.64
2022-08-01,114139,6.69
2022-08-08,112783,6.61
2022-08-15,109784,6.44
2022-08-22,111929,6.56
2022-08-29,114745,6.73
2022-09-05,112751,6.61
2022-09-12,127024,7.45
2022-09-19,135969,7.97
2022-09-26,127098,7.45
2022-10-03,148233,8.69
2022-10-10,117012,6.86
2022-10-17,110040,6.45
2022-10-24,105065,6.16
2022-10-31,106069,6.22
2022-11-07,119557,7.01
2022-11-14,122896,7.21
2022-11-21,117835,6.91
2022-11-28,158987,9.32
2022-12-05,119974,7.04
2022-12-12,116732,6.85
2022-12-19,108660,6.37
2022-12-26,103961,6.1
2023-01-02,113904,6.68
2023-01-09,110279,6.47
2023-01-16,121272,7.11
2023-01-23,124792,7.32
2023-01-30,114091,6.69
2023-02-06,107473,6.3
2023-02-13,103239,6.05
2023-02-20,102032,5.98
2023-02-27,102839,6.03
2023-03-06,100602,5.9
2023-03-13,99401,5.83
2023-03-20,99064,5.81
2023-03-27,113943,6.68
2023-04-03,105599,6.19
2023-04-10,108147,6.34
2023-04-17,93955,5.51
2023-04-24,100504,5.89
2023-05-01,106420,6.24
2023-05-08,112448,6.59
2023-05-15,112853,6.62
2023-05-22,128080,7.51
2023-05-29,112345,6.59
2023-06-05,122332,7.17
2023-06-12,121387,7.12
2023-06-19,125847,7.38
2023-06-26,120318,7.06
2023-07-03,120998,7.1
2023-07-10,120806,7.08
2023-07-17,123941,7.27
2023-07-24,119955,7.03
2023-07-31,129168,7.58
2023-08-07,126325,7.41
2023-08-14,126532,7.42
2023-08-21,128847,7.56
2023-08-28,122079,7.16
2023-09-04,113310,6.65
2023-09-11,118445,6.95
2023-09-18,121597,7.13
2023-09-25,107788,6.32
2023-10-02,103615,6.08
2023-10-09,109925,6.45
2023-10-16,104816,6.15
2023-10-23,108763,6.38
2023-10-30,103039,6.04
2023-11-06,102535,6.01
2023-11-13,109269,6.41
2023-11-20,121255,7.11
2023-11-27,111314,6.53
2023-12-04,108839,6.38
2023-12-11,112219,6.58
2023-12-18,109975,6.45
2023-12-25,111642,6.55
2024-01-01,155986,9.15
2024-01-08,144649,8.48
2024-01-15,209298,12.27
2024-01-22,146832,8.61
2024-01-29,121141,7.1
2024-02-05,113714,6.67
2024-02-12,107932,6.33
2024-02-19,110473,6.48
2024-02-26,107029,6.28
2024-03-04,107810,6.32
2024-03-11,102258,6.0
2024-03-18,115302,6.76
2024-03-25,110971,6.51
2024-04-01,101687,5.96
2024-04-08,101740,5.97
2024-04-15,97035,5.69
2024-04-22,102145,5.99
2024-04-29,95629,5.61
2024-05-06,96515,5.66
2024-05-13,93899,5.51
2024-05-20,90450,5.3
2024-05-27,90049,5.28
2024-06-03,110357,6.47
2024-06-10,98630,5.78
2024-06-17,106142,6.22
2024-06-24,128555,7.54
2024-07-01,106845,6.27
2024-07-08,99918,5.86
2024-07-15,104970,6.16
2024-07-22,106629,6.25
2024-07-29,102808,6.03
2024-08-05,102358,6.0
2024-08-12,112186,6.58
2024-08-19,103702,6.08
2024-08-26,106249,6.23
2024-09-02,96164,5.64
2024-09-09,98293,5.76
2024-09-16,101680,5.96
2024-09-23,98283,5.76
2024-09-30,95215,5.58
2024-10-07,86164,5.05
2024-10-14,90288,5.29
2024-10-21,111793,6.56
2024-10-28,98717,5.79
2024-11-04,91638,5.37
2024-11-11,99625,5.84
2024-11-18,104199,6.11
2024-11-25,115918,6.8
2024-12-02,121878,7.15
2024-12-09,98737,5.79
2024-12-16,91954,5.39
2024-12-23,193257,11.33
2024-12-30,507688,29.77
2025-01-06,234177,13.73
2025-01-13,1705187,100.0
2025-01-20,389867,22.86
2025-01-27,365709,21.45
2025-02-03,260129,15.26
2025-02-10,165259,9.69
2025-02-17,174332,10.22
2025-02-24,117879,6.91
2025-03-03,107128,6.28
2025-03-10,283177,16.61
2025-03-17,279416,16.39
2025-03-24,146255,8.58
2025-03-31,552686,32.41
2025-04-07,157207,9.22
2025-04-14,115503,6.77
2025-04-21,87200,5.11
2025-04-28,83174,4.88
2025-05-05,82856,4.86
2025-05-12,89745,5.26
2025-05-19,80844,4.74
2025-05-26,81304,4.77
2025-06-02,76066,4.46
2025-06-09,88077,5.17
2025-06-16,80244,4.71
2025-06-23,77287,4.53
2025-06-30,73801,4.33
2025-07-07,74127,4.35
2025-07-14,72753,4.27
2025-07-21,73388,4.3
2025-07-28,84053,4.93
2025-08-04,77604,4.55
2025-08-11,82764,4.85
2025-08-18,78673,4.61
2025-08-25,74818,4.39
2025-09-01,94420,5.54
2025-09-08,81303,4.77
2025-09-15,70931,4.16
2025-09-22,72678,4.26
2025-09-29,80114,4.7
2025-10-06,69082,4.05
2025-10-13,71668,4.2
2025-10-20,66542,3.9
2025-10-27,77102,4.52
2025-11-03,68352,4.01
2025-11-10,69099,4.05
2025-11-17,70314,4.12
2025-11-24,79937,4.69
2025-12-01,66195,3.88
2025-12-08,65545,3.84
2025-12-15,67984,3.99
2025-12-22,78835,4.62
2025-12-29,126105,7.4
2026-01-05,256828,15.06
2026-01-12,1529464,89.69
2026-01-19,1183694,69.42
2026-01-26,935114,54.84
2026-02-02,162425,9.53
2026-02-09,108972,6.39
2026-02-16,97916,5.74
2026-02-23,85400,5.01
2026-03-02,92459,5.42
2026-03-09,115266,6.76
2026-03-16,62748,3.68
2026-03-23,66331,3.89
2026-03-30,73206,4.29
2026-04-06,60544,3.55
2026-04-13,60906,3.57
2026-04-20,59526,3.49
2026-04-27,57889,3.39
2026-05-04,57291,3.36
2026-05-11,15978,0.94
