date,score,active
2023-12-25,0.73,0
2024-01-01,0.94,0
2024-01-08,0.75,0
2024-01-15,0.71,0
2024-01-22,0.73,0
2024-01-29,0.75,0
2024-02-05,0.78,0
2024-02-12,0.94,0
2024-02-19,1.01,0
2024-02-26,0.95,0
2024-03-04,0.91,0
2024-03-11,0.77,0
2024-03-18,0.74,0
2024-03-25,0.87,0
2024-04-01,0.83,0
2024-04-08,0.73,0
2024-04-15,0.7,0
2024-04-22,1.4,0
2024-04-29,1.04,0
2024-05-06,0.71,0
2024-05-13,0.87,0
2024-05-20,0.76,0
2024-05-27,0.77,0
2024-06-03,0.81,0
2024-06-10,0.81,0
2024-06-17,1.4,0
2024-06-24,1.15,0
2024-07-01,1.22,0
2024-07-08,0.71,0
2024-07-15,0.85,0
2024-07-22,0.7,0
2024-07-29,0.85,0
2024-08-05,0.91,0
2024-08-12,1.35,0
2024-08-19,1.39,0
2024-08-26,0.96,0
2024-09-02,0.83,0
2024-09-09,0.74,0
2024-09-16,1.35,0
2024-09-23,0.76,0
2024-09-30,0.74,0
2024-10-07,0.83,0
2024-10-14,0.76,0
2024-10-21,0.87,0
2024-10-28,0.78,0
2024-11-04,0.72,0
2024-11-11,1.22,0
2024-11-18,1.52,0
2024-11-25,2.17,0
2024-12-02,1.02,0
2024-12-09,0.78,0
2024-12-16,0.67,0
2024-12-23,0.72,0
2024-12-30,0.72,0
2025-01-06,0.8,0
2025-01-13,0.8,0
2025-01-20,0.72,0
2025-01-27,0.98,0
2025-02-03,0.71,0
2025-02-10,0.71,0
2025-02-17,0.98,0
2025-02-24,2.31,0
2025-03-03,8.87,0
2025-03-10,4.17,0
2025-03-17,1.68,0
2025-03-24,0.98,0
2025-03-31,0.8,0
2025-04-07,0.53,0
2025-04-14,0.62,0
2025-04-21,0.71,0
2025-04-28,0.8,0
2025-05-05,0.89,0
2025-05-12,0.62,0
2025-05-19,0.62,0
2025-05-26,0.8,0
2025-06-02,1.95,0
2025-06-09,1.68,0
2025-06-16,0.71,0
2025-06-23,0.89,0
2025-06-30,0.62,0
2025-07-07,0.71,0
2025-07-14,0.8,0
2025-07-21,1.24,0
2025-07-28,0.89,0
2025-08-04,1.86,0
2025-08-11,0.92,0
2025-08-18,1.67,0
2025-08-25,1.27,0
2025-09-01,0.64,0
2025-09-08,0.77,0
2025-09-15,1.11,0
2025-09-22,0.58,0
2025-09-29,0.69,0
2025-10-06,0.62,0
2025-10-13,0.64,0
2025-10-20,0.56,0
2025-10-27,0.6,0
2025-11-03,0.69,0
2025-11-10,0.66,0
2025-11-17,1.01,0
2025-11-24,1.09,0
2025-12-01,1.18,0
2025-12-08,0.86,0
2025-12-15,0.86,0
2025-12-22,0.82,0
2025-12-29,0.84,0
2026-01-05,0.86,0
2026-01-12,0.75,0
2026-01-19,0.73,0
2026-01-26,0.71,0
2026-02-02,0.81,0
2026-02-09,0.93,0
2026-02-16,0.77,0
2026-02-23,0.83,0
2026-03-02,1.16,0
2026-03-09,1.12,0
2026-03-16,0.79,0
2026-03-23,0.81,0
2026-03-30,0.95,0
2026-04-06,0.94,0
2026-04-13,0.94,0
2026-04-20,0.97,0
2026-04-27,0.64,0
2026-05-04,0.48,0
2026-05-11,0.5,0
