date,score,active
2024-09-16,2.16,0
2024-09-23,1.0,0
2024-09-30,0.93,0
2024-10-07,0.96,0
2024-10-14,0.93,0
2024-10-21,1.0,0
2024-10-28,1.2,0
2024-11-04,1.08,0
2024-11-11,1.2,0
2024-11-18,2.45,0
2024-11-25,1.13,0
2024-12-02,1.05,0
2024-12-09,1.13,0
2024-12-16,1.0,0
2024-12-23,1.03,0
2024-12-30,1.0,0
2025-01-06,1.49,0
2025-01-13,1.62,0
2025-01-20,1.05,0
2025-01-27,1.08,0
2025-02-03,1.13,0
2025-02-10,1.08,0
2025-02-17,1.13,0
2025-02-24,1.61,0
2025-03-03,1.1,0
2025-03-10,1.04,0
2025-03-17,1.33,0
2025-03-24,0.99,0
2025-03-31,0.95,0
2025-04-07,0.99,0
2025-04-14,0.93,0
2025-04-21,0.95,0
2025-04-28,0.97,0
2025-05-05,1.83,0
2025-05-12,0.99,0
2025-05-19,0.82,0
2025-05-26,0.82,0
2025-06-02,0.8,0
2025-06-09,0.71,0
2025-06-16,0.64,0
2025-06-23,0.71,0
2025-06-30,0.73,0
2025-07-07,0.69,0
2025-07-14,0.8,0
2025-07-21,1.17,0
2025-07-28,0.91,0
2025-08-04,1.3,0
2025-08-11,0.95,0
2025-08-18,0.68,0
2025-08-25,0.78,0
2025-09-01,0.8,0
2025-09-08,0.78,0
2025-09-15,0.83,0
2025-09-22,0.87,0
2025-09-29,0.8,0
2025-10-06,0.8,0
2025-10-13,0.78,0
2025-10-20,0.87,0
2025-10-27,0.8,0
2025-11-03,0.97,0
2025-11-10,0.95,0
2025-11-17,0.9,0
2025-11-24,1.0,0
2025-12-01,1.09,0
2025-12-08,1.12,0
2025-12-15,1.26,0
2025-12-22,0.9,0
2025-12-29,0.92,0
2026-01-05,1.04,0
2026-01-12,1.31,0
2026-01-19,1.24,0
2026-01-26,1.34,0
2026-02-02,2.43,0
2026-02-09,2.78,0
2026-02-16,2.06,0
2026-02-23,1.97,0
2026-03-02,2.61,0
2026-03-09,1.42,0
2026-03-16,1.2,0
2026-03-23,2.59,0
2026-03-30,1.31,0
2026-04-06,1.31,0
2026-04-13,1.28,0
2026-04-20,1.31,0
2026-04-27,1.17,0
2026-05-04,0.83,0
2026-05-11,2.47,0
