date,score,active
2022-12-05,0.0,0
2022-12-12,0.0,0
2022-12-19,1.51,0
2022-12-26,0.0,0
2023-01-02,1.44,0
2023-01-09,1.67,0
2023-01-16,0.0,0
2023-01-23,0.0,0
2023-01-30,0.0,0
2023-02-06,1.8,0
2023-02-13,0.0,0
2023-02-20,2.42,0
2023-02-27,1.41,0
2023-03-06,1.67,0
2023-03-13,1.94,0
2023-03-20,1.5,0
2023-03-27,1.63,0
2023-04-03,2.55,0
2023-04-10,3.03,0
2023-04-17,2.77,0
2023-04-24,2.15,0
2023-05-01,1.94,0
2023-05-08,2.24,0
2023-05-15,2.2,0
2023-05-22,2.02,0
2023-05-29,2.55,0
2023-06-05,4.4,0
2023-06-12,1.58,0
2023-06-19,2.11,0
2023-06-26,2.11,0
2023-07-03,3.08,0
2023-07-10,2.64,0
2023-07-17,2.15,0
2023-07-24,1.76,0
2023-07-31,1.76,0
2023-08-07,1.63,0
2023-08-14,2.39,0
2023-08-21,1.75,0
2023-08-28,0.0,0
2023-09-04,1.75,0
2023-09-11,2.04,0
2023-09-18,2.15,0
2023-09-25,2.21,0
2023-10-02,2.27,0
2023-10-09,2.21,0
2023-10-16,1.98,0
2023-10-23,2.04,0
2023-10-30,3.96,0
2023-11-06,5.82,0
2023-11-13,3.14,0
2023-11-20,3.2,0
2023-11-27,2.73,0
2023-12-04,3.37,0
2023-12-11,2.56,0
2023-12-18,3.08,0
2023-12-25,2.56,0
2024-01-01,0.0,0
2024-01-08,1.86,0
2024-01-15,2.21,0
2024-01-22,2.56,0
2024-01-29,3.43,0
2024-02-05,3.78,0
2024-02-12,4.57,0
2024-02-19,4.01,0
2024-02-26,2.86,0
2024-03-04,2.81,0
2024-03-11,2.77,0
2024-03-18,3.92,0
2024-03-25,3.69,0
2024-04-01,3.28,0
2024-04-08,3.18,0
2024-04-15,2.68,0
2024-04-22,3.88,0
2024-04-29,3.64,0
2024-05-06,3.28,0
2024-05-13,3.55,0
2024-05-20,3.41,0
2024-05-27,4.01,0
2024-06-03,3.64,0
2024-06-10,4.61,0
2024-06-17,4.06,0
2024-06-24,3.41,0
2024-07-01,3.23,0
2024-07-08,3.74,0
2024-07-15,3.04,0
2024-07-22,3.0,0
2024-07-29,2.77,0
2024-08-05,3.01,0
2024-08-12,4.36,0
2024-08-19,3.01,0
2024-08-26,3.31,0
2024-09-02,4.81,0
2024-09-09,3.16,0
2024-09-16,4.66,0
2024-09-23,3.76,0
2024-09-30,6.47,0
2024-10-07,4.81,0
2024-10-14,3.61,0
2024-10-21,4.36,0
2024-10-28,4.51,0
2024-11-04,5.72,0
2024-11-11,4.06,0
2024-11-18,4.96,0
2024-11-25,4.66,0
2024-12-02,4.06,0
2024-12-09,6.02,0
2024-12-16,5.41,0
2024-12-23,3.46,0
2024-12-30,2.56,0
2025-01-06,3.01,0
2025-01-13,4.36,0
2025-01-20,15.04,1
2025-01-27,9.78,0
2025-02-03,9.63,0
2025-02-10,6.49,0
2025-02-17,10.54,0
2025-02-24,11.36,0
2025-03-03,8.92,0
2025-03-10,8.11,0
2025-03-17,8.92,0
2025-03-24,7.3,0
2025-03-31,7.3,0
2025-04-07,7.3,0
2025-04-14,7.3,0
2025-04-21,6.49,0
2025-04-28,9.73,0
2025-05-05,7.3,0
2025-05-12,6.49,0
2025-05-19,7.3,0
2025-05-26,10.54,0
2025-06-02,14.6,1
2025-06-09,35.69,1
2025-06-16,34.88,1
2025-06-23,41.37,1
2025-06-30,42.99,1
2025-07-07,42.99,1
2025-07-14,34.88,1
2025-07-21,52.72,1
2025-07-28,48.67,1
2025-08-04,81.11,1
2025-08-11,62.0,0
2025-08-18,47.0,0
2025-08-25,40.0,0
2025-09-01,39.0,0
2025-09-08,40.0,0
2025-09-15,35.0,0
2025-09-22,68.0,1
2025-09-29,60.0,0
2025-10-06,63.0,0
2025-10-13,60.0,0
2025-10-20,33.0,0
2025-10-27,36.0,0
2025-11-03,66.0,1
2025-11-10,66.0,1
2025-11-17,67.0,1
2025-11-24,68.0,1
2025-12-01,83.0,1
2025-12-08,84.0,1
2025-12-15,71.0,1
2025-12-22,80.0,1
2025-12-29,78.0,1
2026-01-05,83.0,1
2026-01-12,82.0,1
2026-01-19,86.0,1
2026-01-26,89.0,1
2026-02-02,100.0,1
