date,score,active
2024-09-16,0.1,0
2024-09-23,0.14,0
2024-09-30,0.18,0
2024-10-07,2.0,0
2024-10-14,0.22,0
2024-10-21,0.18,0
2024-10-28,0.84,0
2024-11-04,0.18,0
2024-11-11,0.2,0
2024-11-18,0.22,0
2024-11-25,0.1,0
2024-12-02,0.08,0
2024-12-09,0.12,0
2024-12-16,0.16,0
2024-12-23,0.08,0
2024-12-30,0.1,0
2025-01-06,0.08,0
2025-01-13,0.1,0
2025-01-20,0.08,0
2025-01-27,0.08,0
2025-02-03,0.06,0
2025-07-07,2.82,0
2025-07-14,1.46,0
2025-07-21,2.82,0
2025-07-28,2.03,0
2025-08-04,3.83,0
2025-08-11,1.35,0
2025-08-18,0.79,0
2025-08-25,0.68,0
2025-09-01,0.68,0
2025-09-08,0.56,0
2025-09-15,0.68,0
2025-09-22,0.68,0
2025-09-29,0.68,0
2025-10-06,0.68,0
2025-10-13,0.68,0
2025-10-20,0.68,0
2025-10-27,0.56,0
2025-11-03,0.79,0
2025-11-10,0.79,0
2025-11-17,0.9,0
2025-11-24,0.9,0
2025-12-01,1.13,0
2025-12-08,1.24,0
2025-12-15,1.13,0
2025-12-22,1.13,0
2025-12-29,6.42,0
2026-01-05,3.15,0
2026-01-12,8.22,0
2026-01-19,11.26,1
2026-01-26,3.04,0
2026-02-02,4.28,0
2026-02-09,4.0,0
2026-02-16,3.0,0
2026-02-23,7.0,0
2026-03-02,100.0,1
2026-03-09,52.0,0
2026-03-16,28.0,0
2026-03-23,18.0,0
2026-03-30,17.0,0
2026-04-06,21.0,0
2026-04-13,44.0,0
2026-04-20,15.0,0
2026-04-27,11.0,0
2026-05-04,6.0,0
2026-05-11,6.0,0
